No.,Time,TCP Delta,Source,Destination,TCP Segment Len,Bytes in flight,Calculated window size,Info,Phase
4930,6.932096,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6487382 Ack=1 Win=262144 Len=1460,CA
4931,6.932096,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6488842 Ack=1 Win=262144 Len=1460,CA
4932,6.993597,0.061501000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6319482 Win=212992 Len=0,CA
4933,6.993666,0.000069000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=6490302 Ack=1 Win=262144 Len=1460,CA
4934,6.993667,0.000001000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=6491762 Ack=1 Win=262144 Len=1460,CA
4935,6.993667,0.000000000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6493222 Ack=1 Win=262144 Len=1460,CA
4936,6.993667,0.000000000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6494682 Ack=1 Win=262144 Len=1460,CA
4937,6.993668,0.000001000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6496142 Ack=1 Win=262144 Len=1460,CA
4938,6.993668,0.000000000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6497602 Ack=1 Win=262144 Len=1460,CA
4939,6.993669,0.000001000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6499062 Ack=1 Win=262144 Len=1460,CA
4940,6.993669,0.000000000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6500522 Ack=1 Win=262144 Len=1460,CA
4941,6.993669,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6501982 Ack=1 Win=262144 Len=1460,CA
4942,6.993669,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6503442 Ack=1 Win=262144 Len=1460,CA
4943,6.993670,0.000001000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6504902 Ack=1 Win=262144 Len=1460,CA
4944,7.034720,0.041050000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6320942 Win=212992 Len=0,CA
4945,7.034775,0.000055000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6506362 Ack=1 Win=262144 Len=1460,CA
4946,7.035428,0.000653000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6351602 Win=212992 Len=0,CA
4947,7.035493,0.000065000,192.168.10.184,192.168.10.196,1460,157680,262144,52343  >  5201 [ACK] Seq=6507822 Ack=1 Win=262144 Len=1460,CA
4948,7.035494,0.000001000,192.168.10.184,192.168.10.196,1460,159140,262144,52343  >  5201 [ACK] Seq=6509282 Ack=1 Win=262144 Len=1460,CA
4949,7.035494,0.000000000,192.168.10.184,192.168.10.196,1460,160600,262144,52343  >  5201 [ACK] Seq=6510742 Ack=1 Win=262144 Len=1460,CA
4950,7.035495,0.000001000,192.168.10.184,192.168.10.196,1460,162060,262144,52343  >  5201 [ACK] Seq=6512202 Ack=1 Win=262144 Len=1460,CA
4951,7.035495,0.000000000,192.168.10.184,192.168.10.196,1460,163520,262144,52343  >  5201 [ACK] Seq=6513662 Ack=1 Win=262144 Len=1460,CA
4952,7.035495,0.000000000,192.168.10.184,192.168.10.196,1460,164980,262144,52343  >  5201 [ACK] Seq=6515122 Ack=1 Win=262144 Len=1460,CA
4953,7.035495,0.000000000,192.168.10.184,192.168.10.196,1460,166440,262144,52343  >  5201 [ACK] Seq=6516582 Ack=1 Win=262144 Len=1460,CA
4954,7.035496,0.000001000,192.168.10.184,192.168.10.196,1460,167900,262144,52343  >  5201 [ACK] Seq=6518042 Ack=1 Win=262144 Len=1460,CA
4955,7.035496,0.000000000,192.168.10.184,192.168.10.196,1460,169360,262144,52343  >  5201 [ACK] Seq=6519502 Ack=1 Win=262144 Len=1460,CA
4956,7.035496,0.000000000,192.168.10.184,192.168.10.196,1460,170820,262144,52343  >  5201 [ACK] Seq=6520962 Ack=1 Win=262144 Len=1460,CA
4957,7.035497,0.000001000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=6522422 Ack=1 Win=262144 Len=1460,CA
4958,7.035497,0.000000000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=6523882 Ack=1 Win=262144 Len=1460,CA
4959,7.035497,0.000000000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6525342 Ack=1 Win=262144 Len=1460,CA
4960,7.035498,0.000001000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6526802 Ack=1 Win=262144 Len=1460,CA
4961,7.035498,0.000000000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6528262 Ack=1 Win=262144 Len=1460,CA
4962,7.035498,0.000000000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6529722 Ack=1 Win=262144 Len=1460,CA
4963,7.035499,0.000001000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6531182 Ack=1 Win=262144 Len=1460,CA
4964,7.035499,0.000000000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6532642 Ack=1 Win=262144 Len=1460,CA
4965,7.035499,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6534102 Ack=1 Win=262144 Len=1460,CA
4966,7.035500,0.000001000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6535562 Ack=1 Win=262144 Len=1460,CA
4967,7.035500,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6537022 Ack=1 Win=262144 Len=1460,CA
4968,7.036647,0.001147000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6360362 Win=212992 Len=0,CA
4969,7.036685,0.000038000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6538482 Ack=1 Win=262144 Len=1460,CA
4970,7.036686,0.000001000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6539942 Ack=1 Win=262144 Len=1460,CA
4971,7.036686,0.000000000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6541402 Ack=1 Win=262144 Len=1460,CA
4972,7.036687,0.000001000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6542862 Ack=1 Win=262144 Len=1460,CA
4973,7.036687,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6544322 Ack=1 Win=262144 Len=1460,CA
4974,7.036687,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6545782 Ack=1 Win=262144 Len=1460,CA
4975,7.038929,0.002242000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6366202 Win=212992 Len=0,CA
4976,7.038931,0.000002000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6391022 Win=212992 Len=0,CA
4977,7.038965,0.000034000,192.168.10.184,192.168.10.196,1460,157680,262144,52343  >  5201 [ACK] Seq=6547242 Ack=1 Win=262144 Len=1460,CA
4978,7.038966,0.000001000,192.168.10.184,192.168.10.196,1460,159140,262144,52343  >  5201 [ACK] Seq=6548702 Ack=1 Win=262144 Len=1460,CA
4979,7.038966,0.000000000,192.168.10.184,192.168.10.196,1460,160600,262144,52343  >  5201 [ACK] Seq=6550162 Ack=1 Win=262144 Len=1460,CA
4980,7.038966,0.000000000,192.168.10.184,192.168.10.196,1460,162060,262144,52343  >  5201 [ACK] Seq=6551622 Ack=1 Win=262144 Len=1460,CA
4981,7.038996,0.000030000,192.168.10.184,192.168.10.196,1460,163520,262144,52343  >  5201 [ACK] Seq=6553082 Ack=1 Win=262144 Len=1460,CA
4982,7.038996,0.000000000,192.168.10.184,192.168.10.196,1460,164980,262144,52343  >  5201 [ACK] Seq=6554542 Ack=1 Win=262144 Len=1460,CA
4983,7.038996,0.000000000,192.168.10.184,192.168.10.196,1460,166440,262144,52343  >  5201 [ACK] Seq=6556002 Ack=1 Win=262144 Len=1460,CA
4984,7.038997,0.000001000,192.168.10.184,192.168.10.196,1460,167900,262144,52343  >  5201 [ACK] Seq=6557462 Ack=1 Win=262144 Len=1460,CA
4985,7.038997,0.000000000,192.168.10.184,192.168.10.196,1460,169360,262144,52343  >  5201 [ACK] Seq=6558922 Ack=1 Win=262144 Len=1460,CA
4986,7.038997,0.000000000,192.168.10.184,192.168.10.196,1460,170820,262144,52343  >  5201 [ACK] Seq=6560382 Ack=1 Win=262144 Len=1460,CA
4987,7.038997,0.000000000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=6561842 Ack=1 Win=262144 Len=1460,CA
4988,7.038998,0.000001000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=6563302 Ack=1 Win=262144 Len=1460,CA
4989,7.038998,0.000000000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6564762 Ack=1 Win=262144 Len=1460,CA
4990,7.038998,0.000000000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6566222 Ack=1 Win=262144 Len=1460,CA
4991,7.038999,0.000001000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6567682 Ack=1 Win=262144 Len=1460,CA
4992,7.038999,0.000000000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6569142 Ack=1 Win=262144 Len=1460,CA
4993,7.038999,0.000000000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6570602 Ack=1 Win=262144 Len=1460,CA
4994,7.039000,0.000001000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6572062 Ack=1 Win=262144 Len=1460,CA
4995,7.039000,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6573522 Ack=1 Win=262144 Len=1460,CA
4996,7.039000,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6574982 Ack=1 Win=262144 Len=1460,CA
4997,7.039001,0.000001000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6576442 Ack=1 Win=262144 Len=1460,CA
4998,7.040789,0.001788000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6402702 Win=212992 Len=0,CA
4999,7.040791,0.000002000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6424602 Win=212992 Len=0,CA
5000,7.040828,0.000037000,192.168.10.184,192.168.10.196,1460,154760,262144,52343  >  5201 [ACK] Seq=6577902 Ack=1 Win=262144 Len=1460,CA
5001,7.040828,0.000000000,192.168.10.184,192.168.10.196,1460,156220,262144,52343  >  5201 [ACK] Seq=6579362 Ack=1 Win=262144 Len=1460,CA
5002,7.040829,0.000001000,192.168.10.184,192.168.10.196,1460,157680,262144,52343  >  5201 [ACK] Seq=6580822 Ack=1 Win=262144 Len=1460,CA
5003,7.040829,0.000000000,192.168.10.184,192.168.10.196,1460,159140,262144,52343  >  5201 [ACK] Seq=6582282 Ack=1 Win=262144 Len=1460,CA
5004,7.040829,0.000000000,192.168.10.184,192.168.10.196,1460,160600,262144,52343  >  5201 [ACK] Seq=6583742 Ack=1 Win=262144 Len=1460,CA
5005,7.040830,0.000001000,192.168.10.184,192.168.10.196,1460,162060,262144,52343  >  5201 [ACK] Seq=6585202 Ack=1 Win=262144 Len=1460,CA
5006,7.040830,0.000000000,192.168.10.184,192.168.10.196,1460,163520,262144,52343  >  5201 [ACK] Seq=6586662 Ack=1 Win=262144 Len=1460,CA
5007,7.040831,0.000001000,192.168.10.184,192.168.10.196,1460,164980,262144,52343  >  5201 [ACK] Seq=6588122 Ack=1 Win=262144 Len=1460,CA
5008,7.040847,0.000016000,192.168.10.184,192.168.10.196,1460,166440,262144,52343  >  5201 [ACK] Seq=6589582 Ack=1 Win=262144 Len=1460,CA
5009,7.040847,0.000000000,192.168.10.184,192.168.10.196,1460,167900,262144,52343  >  5201 [ACK] Seq=6591042 Ack=1 Win=262144 Len=1460,CA
5010,7.040848,0.000001000,192.168.10.184,192.168.10.196,1460,169360,262144,52343  >  5201 [ACK] Seq=6592502 Ack=1 Win=262144 Len=1460,CA
5011,7.040848,0.000000000,192.168.10.184,192.168.10.196,1460,170820,262144,52343  >  5201 [ACK] Seq=6593962 Ack=1 Win=262144 Len=1460,CA
5012,7.040848,0.000000000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=6595422 Ack=1 Win=262144 Len=1460,CA
5013,7.040879,0.000031000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=6596882 Ack=1 Win=262144 Len=1460,CA
5014,7.040879,0.000000000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6598342 Ack=1 Win=262144 Len=1460,CA
5015,7.040880,0.000001000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6599802 Ack=1 Win=262144 Len=1460,CA
5016,7.040880,0.000000000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6601262 Ack=1 Win=262144 Len=1460,CA
5017,7.040880,0.000000000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6602722 Ack=1 Win=262144 Len=1460,CA
5018,7.040881,0.000001000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6604182 Ack=1 Win=262144 Len=1460,CA
5019,7.040881,0.000000000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6605642 Ack=1 Win=262144 Len=1460,CA
5020,7.040881,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6607102 Ack=1 Win=262144 Len=1460,CA
5021,7.040882,0.000001000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6608562 Ack=1 Win=262144 Len=1460,CA
5022,7.040882,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6610022 Ack=1 Win=262144 Len=1460,CA
5023,7.040882,0.000000000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6611482 Ack=1 Win=262144 Len=1460,CA
5024,7.041328,0.000446000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6450882 Win=212992 Len=0,CA
5025,7.041379,0.000051000,192.168.10.184,192.168.10.196,1460,163520,262144,52343  >  5201 [ACK] Seq=6612942 Ack=1 Win=262144 Len=1460,CA
5026,7.041380,0.000001000,192.168.10.184,192.168.10.196,1460,164980,262144,52343  >  5201 [ACK] Seq=6614402 Ack=1 Win=262144 Len=1460,CA
5027,7.041380,0.000000000,192.168.10.184,192.168.10.196,1460,166440,262144,52343  >  5201 [ACK] Seq=6615862 Ack=1 Win=262144 Len=1460,CA
5028,7.041380,0.000000000,192.168.10.184,192.168.10.196,1460,167900,262144,52343  >  5201 [ACK] Seq=6617322 Ack=1 Win=262144 Len=1460,CA
5029,7.041381,0.000001000,192.168.10.184,192.168.10.196,1460,169360,262144,52343  >  5201 [ACK] Seq=6618782 Ack=1 Win=262144 Len=1460,CA
5030,7.041381,0.000000000,192.168.10.184,192.168.10.196,1460,170820,262144,52343  >  5201 [ACK] Seq=6620242 Ack=1 Win=262144 Len=1460,CA
5031,7.041381,0.000000000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=6621702 Ack=1 Win=262144 Len=1460,CA
5032,7.041382,0.000001000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=6623162 Ack=1 Win=262144 Len=1460,CA
5033,7.041382,0.000000000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6624622 Ack=1 Win=262144 Len=1460,CA
5034,7.041382,0.000000000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6626082 Ack=1 Win=262144 Len=1460,CA
5035,7.041383,0.000001000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6627542 Ack=1 Win=262144 Len=1460,CA
5036,7.041383,0.000000000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6629002 Ack=1 Win=262144 Len=1460,CA
5037,7.041383,0.000000000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6630462 Ack=1 Win=262144 Len=1460,CA
5038,7.041384,0.000001000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6631922 Ack=1 Win=262144 Len=1460,CA
5039,7.041384,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6633382 Ack=1 Win=262144 Len=1460,CA
5040,7.041384,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6634842 Ack=1 Win=262144 Len=1460,CA
5041,7.041385,0.000001000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6636302 Ack=1 Win=262144 Len=1460,CA
5042,7.041385,0.000000000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6637762 Ack=1 Win=262144 Len=1460,CA
5043,7.043386,0.002001000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6455262 Win=212992 Len=0,CA
5044,7.043418,0.000032000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6639222 Ack=1 Win=262144 Len=1460,CA
5045,7.043418,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6640682 Ack=1 Win=262144 Len=1460,CA
5046,7.043419,0.000001000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6642142 Ack=1 Win=262144 Len=1460,CA
5047,7.044016,0.000597000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6485922 Win=212992 Len=0,CA
5048,7.044069,0.000053000,192.168.10.184,192.168.10.196,1460,159140,262144,52343  >  5201 [ACK] Seq=6643602 Ack=1 Win=262144 Len=1460,CA
5049,7.044070,0.000001000,192.168.10.184,192.168.10.196,1460,160600,262144,52343  >  5201 [ACK] Seq=6645062 Ack=1 Win=262144 Len=1460,CA
5050,7.044070,0.000000000,192.168.10.184,192.168.10.196,1460,162060,262144,52343  >  5201 [ACK] Seq=6646522 Ack=1 Win=262144 Len=1460,CA
5051,7.044070,0.000000000,192.168.10.184,192.168.10.196,1460,163520,262144,52343  >  5201 [ACK] Seq=6647982 Ack=1 Win=262144 Len=1460,CA
5052,7.044071,0.000001000,192.168.10.184,192.168.10.196,1460,164980,262144,52343  >  5201 [ACK] Seq=6649442 Ack=1 Win=262144 Len=1460,CA
5053,7.044071,0.000000000,192.168.10.184,192.168.10.196,1460,166440,262144,52343  >  5201 [ACK] Seq=6650902 Ack=1 Win=262144 Len=1460,CA
5054,7.044071,0.000000000,192.168.10.184,192.168.10.196,1460,167900,262144,52343  >  5201 [ACK] Seq=6652362 Ack=1 Win=262144 Len=1460,CA
5055,7.044072,0.000001000,192.168.10.184,192.168.10.196,1460,169360,262144,52343  >  5201 [ACK] Seq=6653822 Ack=1 Win=262144 Len=1460,CA
5056,7.044072,0.000000000,192.168.10.184,192.168.10.196,1460,170820,262144,52343  >  5201 [ACK] Seq=6655282 Ack=1 Win=262144 Len=1460,CA
5057,7.044072,0.000000000,192.168.10.184,192.168.10.196,1460,172280,262144,52343  >  5201 [ACK] Seq=6656742 Ack=1 Win=262144 Len=1460,CA
5058,7.044073,0.000001000,192.168.10.184,192.168.10.196,1460,173740,262144,52343  >  5201 [ACK] Seq=6658202 Ack=1 Win=262144 Len=1460,CA
5059,7.044073,0.000000000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6659662 Ack=1 Win=262144 Len=1460,CA
5060,7.044073,0.000000000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6661122 Ack=1 Win=262144 Len=1460,CA
5061,7.044073,0.000000000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6662582 Ack=1 Win=262144 Len=1460,CA
5062,7.044074,0.000001000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6664042 Ack=1 Win=262144 Len=1460,CA
5063,7.044075,0.000001000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6665502 Ack=1 Win=262144 Len=1460,CA
5064,7.044075,0.000000000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6666962 Ack=1 Win=262144 Len=1460,CA
5065,7.044075,0.000000000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6668422 Ack=1 Win=262144 Len=1460,CA
5066,7.044076,0.000001000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6669882 Ack=1 Win=262144 Len=1460,CA
5067,7.044076,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6671342 Ack=1 Win=262144 Len=1460,CA
5068,7.044076,0.000000000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6672802 Ack=1 Win=262144 Len=1460,CA
5069,7.046563,0.002487000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6490302 Win=212992 Len=0,CA
5070,7.046596,0.000033000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6674262 Ack=1 Win=262144 Len=1460,CA
5071,7.046596,0.000000000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6675722 Ack=1 Win=262144 Len=1460,CA
5072,7.046596,0.000000000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6677182 Ack=1 Win=262144 Len=1460,CA
5073,7.122034,0.075438000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6504902 Win=212992 Len=0,CA
5074,7.122177,0.000143000,192.168.10.184,192.168.10.196,1460,175200,262144,52343  >  5201 [ACK] Seq=6678642 Ack=1 Win=262144 Len=1460,CA
5075,7.122178,0.000001000,192.168.10.184,192.168.10.196,1460,176660,262144,52343  >  5201 [ACK] Seq=6680102 Ack=1 Win=262144 Len=1460,CA
5076,7.122179,0.000001000,192.168.10.184,192.168.10.196,1460,178120,262144,52343  >  5201 [ACK] Seq=6681562 Ack=1 Win=262144 Len=1460,CA
5077,7.122180,0.000001000,192.168.10.184,192.168.10.196,1460,179580,262144,52343  >  5201 [ACK] Seq=6683022 Ack=1 Win=262144 Len=1460,CA
5078,7.122180,0.000000000,192.168.10.184,192.168.10.196,1460,181040,262144,52343  >  5201 [ACK] Seq=6684482 Ack=1 Win=262144 Len=1460,CA
5079,7.122181,0.000001000,192.168.10.184,192.168.10.196,1460,182500,262144,52343  >  5201 [ACK] Seq=6685942 Ack=1 Win=262144 Len=1460,CA
5080,7.122182,0.000001000,192.168.10.184,192.168.10.196,1460,183960,262144,52343  >  5201 [ACK] Seq=6687402 Ack=1 Win=262144 Len=1460,CA
5081,7.122182,0.000000000,192.168.10.184,192.168.10.196,1460,185420,262144,52343  >  5201 [ACK] Seq=6688862 Ack=1 Win=262144 Len=1460,CA
5082,7.122183,0.000001000,192.168.10.184,192.168.10.196,1460,186880,262144,52343  >  5201 [ACK] Seq=6690322 Ack=1 Win=262144 Len=1460,CA
5083,7.122184,0.000001000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6691782 Ack=1 Win=262144 Len=1460,CA
5084,7.162953,0.040769000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=6506362 Win=212992 Len=0,CA
5085,7.163064,0.000111000,192.168.10.184,192.168.10.196,1460,188340,262144,52343  >  5201 [ACK] Seq=6693242 Ack=1 Win=262144 Len=1460,CA
5086,7.163065,0.000001000,192.168.10.184,192.168.10.196,1460,189800,262144,52343  >  5201 [ACK] Seq=6694702 Ack=1 Win=262144 Len=1460,CA
