"No.","Time","Source","Destination","Protocol","Length","Bytes in flight","Time since previous frame in this TCP stream","TCP Segment Len","Calculated window size","Info"
"4531","6.644788","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5953022 Ack=1 Win=262144 Len=1460"
"4532","6.644788","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5954482 Ack=1 Win=262144 Len=1460"
"4533","6.644789","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5955942 Ack=1 Win=262144 Len=1460"
"4534","6.685897","192.168.10.196","192.168.10.184","TCP","54","","0.041108000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5782202 Win=212992 Len=0"
"4535","6.686001","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000104000","1460","262144","52343  >  5201 [ACK] Seq=5957402 Ack=1 Win=262144 Len=1460"
"4536","6.686486","192.168.10.196","192.168.10.184","TCP","54","","0.000485000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5817242 Win=212992 Len=0"
"4537","6.686678","192.168.10.184","192.168.10.196","TCP","1514","143080","0.000192000","1460","262144","52343  >  5201 [ACK] Seq=5958862 Ack=1 Win=262144 Len=1460"
"4538","6.686678","192.168.10.184","192.168.10.196","TCP","1514","144540","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5960322 Ack=1 Win=262144 Len=1460"
"4539","6.686679","192.168.10.184","192.168.10.196","TCP","1514","146000","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5961782 Ack=1 Win=262144 Len=1460"
"4540","6.686680","192.168.10.184","192.168.10.196","TCP","1514","147460","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5963242 Ack=1 Win=262144 Len=1460"
"4541","6.686681","192.168.10.184","192.168.10.196","TCP","1514","148920","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5964702 Ack=1 Win=262144 Len=1460"
"4542","6.686681","192.168.10.184","192.168.10.196","TCP","1514","150380","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5966162 Ack=1 Win=262144 Len=1460"
"4543","6.686682","192.168.10.184","192.168.10.196","TCP","1514","151840","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5967622 Ack=1 Win=262144 Len=1460"
"4544","6.686683","192.168.10.184","192.168.10.196","TCP","1514","153300","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5969082 Ack=1 Win=262144 Len=1460"
"4545","6.686683","192.168.10.184","192.168.10.196","TCP","1514","154760","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5970542 Ack=1 Win=262144 Len=1460"
"4546","6.686684","192.168.10.184","192.168.10.196","TCP","1514","156220","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5972002 Ack=1 Win=262144 Len=1460"
"4547","6.686685","192.168.10.184","192.168.10.196","TCP","1514","157680","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5973462 Ack=1 Win=262144 Len=1460"
"4548","6.686685","192.168.10.184","192.168.10.196","TCP","1514","159140","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5974922 Ack=1 Win=262144 Len=1460"
"4549","6.686686","192.168.10.184","192.168.10.196","TCP","1514","160600","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5976382 Ack=1 Win=262144 Len=1460"
"4550","6.686687","192.168.10.184","192.168.10.196","TCP","1514","162060","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5977842 Ack=1 Win=262144 Len=1460"
"4551","6.686687","192.168.10.184","192.168.10.196","TCP","1514","163520","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5979302 Ack=1 Win=262144 Len=1460"
"4552","6.686688","192.168.10.184","192.168.10.196","TCP","1514","164980","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5980762 Ack=1 Win=262144 Len=1460"
"4553","6.686689","192.168.10.184","192.168.10.196","TCP","1514","166440","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5982222 Ack=1 Win=262144 Len=1460"
"4554","6.686689","192.168.10.184","192.168.10.196","TCP","1514","167900","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5983682 Ack=1 Win=262144 Len=1460"
"4555","6.686690","192.168.10.184","192.168.10.196","TCP","1514","169360","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5985142 Ack=1 Win=262144 Len=1460"
"4556","6.686691","192.168.10.184","192.168.10.196","TCP","1514","170820","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5986602 Ack=1 Win=262144 Len=1460"
"4557","6.686691","192.168.10.184","192.168.10.196","TCP","1514","172280","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5988062 Ack=1 Win=262144 Len=1460"
"4558","6.686692","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5989522 Ack=1 Win=262144 Len=1460"
"4559","6.686693","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5990982 Ack=1 Win=262144 Len=1460"
"4560","6.686693","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5992442 Ack=1 Win=262144 Len=1460"
"4561","6.686694","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5993902 Ack=1 Win=262144 Len=1460"
"4562","6.687069","192.168.10.196","192.168.10.184","TCP","54","","0.000375000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5823082 Win=212992 Len=0"
"4563","6.687196","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000127000","1460","262144","52343  >  5201 [ACK] Seq=5995362 Ack=1 Win=262144 Len=1460"
"4564","6.687197","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5996822 Ack=1 Win=262144 Len=1460"
"4565","6.687197","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=5998282 Ack=1 Win=262144 Len=1460"
"4566","6.687198","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=5999742 Ack=1 Win=262144 Len=1460"
"4567","6.688343","192.168.10.196","192.168.10.184","TCP","54","","0.001145000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5826002 Win=212992 Len=0"
"4568","6.688453","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000110000","1460","262144","52343  >  5201 [ACK] Seq=6001202 Ack=1 Win=262144 Len=1460"
"4569","6.688455","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000002000","1460","262144","52343  >  5201 [ACK] Seq=6002662 Ack=1 Win=262144 Len=1460"
"4570","6.692531","192.168.10.196","192.168.10.184","TCP","54","","0.004076000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5846442 Win=212992 Len=0"
"4571","6.692686","192.168.10.184","192.168.10.196","TCP","1514","159140","0.000155000","1460","262144","52343  >  5201 [ACK] Seq=6004122 Ack=1 Win=262144 Len=1460"
"4572","6.692687","192.168.10.184","192.168.10.196","TCP","1514","160600","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6005582 Ack=1 Win=262144 Len=1460"
"4573","6.692688","192.168.10.184","192.168.10.196","TCP","1514","162060","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6007042 Ack=1 Win=262144 Len=1460"
"4574","6.692689","192.168.10.184","192.168.10.196","TCP","1514","163520","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6008502 Ack=1 Win=262144 Len=1460"
"4575","6.692689","192.168.10.184","192.168.10.196","TCP","1514","164980","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6009962 Ack=1 Win=262144 Len=1460"
"4576","6.692690","192.168.10.184","192.168.10.196","TCP","1514","166440","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6011422 Ack=1 Win=262144 Len=1460"
"4577","6.692691","192.168.10.184","192.168.10.196","TCP","1514","167900","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6012882 Ack=1 Win=262144 Len=1460"
"4578","6.692691","192.168.10.184","192.168.10.196","TCP","1514","169360","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6014342 Ack=1 Win=262144 Len=1460"
"4579","6.692692","192.168.10.184","192.168.10.196","TCP","1514","170820","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6015802 Ack=1 Win=262144 Len=1460"
"4580","6.692693","192.168.10.184","192.168.10.196","TCP","1514","172280","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6017262 Ack=1 Win=262144 Len=1460"
"4581","6.692693","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6018722 Ack=1 Win=262144 Len=1460"
"4582","6.692694","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6020182 Ack=1 Win=262144 Len=1460"
"4583","6.692695","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6021642 Ack=1 Win=262144 Len=1460"
"4584","6.692695","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6023102 Ack=1 Win=262144 Len=1460"
"4585","6.693034","192.168.10.196","192.168.10.184","TCP","54","","0.000339000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5858122 Win=212992 Len=0"
"4586","6.693169","192.168.10.184","192.168.10.196","TCP","1514","167900","0.000135000","1460","262144","52343  >  5201 [ACK] Seq=6024562 Ack=1 Win=262144 Len=1460"
"4587","6.693169","192.168.10.184","192.168.10.196","TCP","1514","169360","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6026022 Ack=1 Win=262144 Len=1460"
"4588","6.693170","192.168.10.184","192.168.10.196","TCP","1514","170820","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6027482 Ack=1 Win=262144 Len=1460"
"4589","6.693171","192.168.10.184","192.168.10.196","TCP","1514","172280","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6028942 Ack=1 Win=262144 Len=1460"
"4590","6.693172","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6030402 Ack=1 Win=262144 Len=1460"
"4591","6.693172","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6031862 Ack=1 Win=262144 Len=1460"
"4592","6.693173","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6033322 Ack=1 Win=262144 Len=1460"
"4593","6.693174","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6034782 Ack=1 Win=262144 Len=1460"
"4594","6.693700","192.168.10.196","192.168.10.184","TCP","54","","0.000526000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5861042 Win=212992 Len=0"
"4595","6.693812","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000112000","1460","262144","52343  >  5201 [ACK] Seq=6036242 Ack=1 Win=262144 Len=1460"
"4596","6.693813","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6037702 Ack=1 Win=262144 Len=1460"
"4597","6.695473","192.168.10.196","192.168.10.184","TCP","54","","0.001660000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5907762 Win=212992 Len=0"
"4598","6.695698","192.168.10.184","192.168.10.196","TCP","1514","132860","0.000225000","1460","262144","52343  >  5201 [ACK] Seq=6039162 Ack=1 Win=262144 Len=1460"
"4599","6.695699","192.168.10.184","192.168.10.196","TCP","1514","134320","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6040622 Ack=1 Win=262144 Len=1460"
"4600","6.695700","192.168.10.184","192.168.10.196","TCP","1514","135780","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6042082 Ack=1 Win=262144 Len=1460"
"4601","6.695700","192.168.10.184","192.168.10.196","TCP","1514","137240","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6043542 Ack=1 Win=262144 Len=1460"
"4602","6.695701","192.168.10.184","192.168.10.196","TCP","1514","138700","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6045002 Ack=1 Win=262144 Len=1460"
"4603","6.695702","192.168.10.184","192.168.10.196","TCP","1514","140160","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6046462 Ack=1 Win=262144 Len=1460"
"4604","6.695702","192.168.10.184","192.168.10.196","TCP","1514","141620","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6047922 Ack=1 Win=262144 Len=1460"
"4605","6.695703","192.168.10.184","192.168.10.196","TCP","1514","143080","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6049382 Ack=1 Win=262144 Len=1460"
"4606","6.695704","192.168.10.184","192.168.10.196","TCP","1514","144540","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6050842 Ack=1 Win=262144 Len=1460"
"4607","6.695705","192.168.10.184","192.168.10.196","TCP","1514","146000","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6052302 Ack=1 Win=262144 Len=1460"
"4608","6.695705","192.168.10.184","192.168.10.196","TCP","1514","147460","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6053762 Ack=1 Win=262144 Len=1460"
"4609","6.695706","192.168.10.184","192.168.10.196","TCP","1514","148920","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6055222 Ack=1 Win=262144 Len=1460"
"4610","6.695707","192.168.10.184","192.168.10.196","TCP","1514","150380","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6056682 Ack=1 Win=262144 Len=1460"
"4611","6.695707","192.168.10.184","192.168.10.196","TCP","1514","151840","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6058142 Ack=1 Win=262144 Len=1460"
"4612","6.695708","192.168.10.184","192.168.10.196","TCP","1514","153300","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6059602 Ack=1 Win=262144 Len=1460"
"4613","6.695709","192.168.10.184","192.168.10.196","TCP","1514","154760","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6061062 Ack=1 Win=262144 Len=1460"
"4614","6.695709","192.168.10.184","192.168.10.196","TCP","1514","156220","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6062522 Ack=1 Win=262144 Len=1460"
"4615","6.695710","192.168.10.184","192.168.10.196","TCP","1514","157680","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6063982 Ack=1 Win=262144 Len=1460"
"4616","6.695711","192.168.10.184","192.168.10.196","TCP","1514","159140","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6065442 Ack=1 Win=262144 Len=1460"
"4617","6.695711","192.168.10.184","192.168.10.196","TCP","1514","160600","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6066902 Ack=1 Win=262144 Len=1460"
"4618","6.695712","192.168.10.184","192.168.10.196","TCP","1514","162060","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6068362 Ack=1 Win=262144 Len=1460"
"4619","6.695713","192.168.10.184","192.168.10.196","TCP","1514","163520","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6069822 Ack=1 Win=262144 Len=1460"
"4620","6.695713","192.168.10.184","192.168.10.196","TCP","1514","164980","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6071282 Ack=1 Win=262144 Len=1460"
"4621","6.695714","192.168.10.184","192.168.10.196","TCP","1514","166440","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6072742 Ack=1 Win=262144 Len=1460"
"4622","6.695715","192.168.10.184","192.168.10.196","TCP","1514","167900","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6074202 Ack=1 Win=262144 Len=1460"
"4623","6.695715","192.168.10.184","192.168.10.196","TCP","1514","169360","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6075662 Ack=1 Win=262144 Len=1460"
"4624","6.695716","192.168.10.184","192.168.10.196","TCP","1514","170820","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6077122 Ack=1 Win=262144 Len=1460"
"4625","6.695717","192.168.10.184","192.168.10.196","TCP","1514","172280","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6078582 Ack=1 Win=262144 Len=1460"
"4626","6.695717","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6080042 Ack=1 Win=262144 Len=1460"
"4627","6.695718","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6081502 Ack=1 Win=262144 Len=1460"
"4628","6.695719","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6082962 Ack=1 Win=262144 Len=1460"
"4629","6.695720","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6084422 Ack=1 Win=262144 Len=1460"
"4630","6.695720","192.168.10.184","192.168.10.196","TCP","1514","179580","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6085882 Ack=1 Win=262144 Len=1460"
"4631","6.697622","192.168.10.196","192.168.10.184","TCP","54","","0.001902000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5923822 Win=212992 Len=0"
"4632","6.697768","192.168.10.184","192.168.10.196","TCP","1514","164980","0.000146000","1460","262144","52343  >  5201 [ACK] Seq=6087342 Ack=1 Win=262144 Len=1460"
"4633","6.697769","192.168.10.184","192.168.10.196","TCP","1514","166440","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6088802 Ack=1 Win=262144 Len=1460"
"4634","6.697769","192.168.10.184","192.168.10.196","TCP","1514","167900","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6090262 Ack=1 Win=262144 Len=1460"
"4635","6.697770","192.168.10.184","192.168.10.196","TCP","1514","169360","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6091722 Ack=1 Win=262144 Len=1460"
"4636","6.697771","192.168.10.184","192.168.10.196","TCP","1514","170820","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6093182 Ack=1 Win=262144 Len=1460"
"4637","6.697771","192.168.10.184","192.168.10.196","TCP","1514","172280","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6094642 Ack=1 Win=262144 Len=1460"
"4638","6.697772","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6096102 Ack=1 Win=262144 Len=1460"
"4639","6.697773","192.168.10.184","192.168.10.196","TCP","1514","175200","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6097562 Ack=1 Win=262144 Len=1460"
"4640","6.697774","192.168.10.184","192.168.10.196","TCP","1514","176660","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6099022 Ack=1 Win=262144 Len=1460"
"4641","6.697774","192.168.10.184","192.168.10.196","TCP","1514","178120","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6100482 Ack=1 Win=262144 Len=1460"
"4642","6.697775","192.168.10.184","192.168.10.196","TCP","1514","179580","0.000001000","1460","262144","52343  >  5201 [ACK] Seq=6101942 Ack=1 Win=262144 Len=1460"
"4643","6.698290","192.168.10.196","192.168.10.184","TCP","54","","0.000515000","0","212992","5201  >  52343 [ACK] Seq=1 Ack=5932582 Win=212992 Len=0"
"4644","6.698417","192.168.10.184","192.168.10.196","TCP","1514","172280","0.000127000","1460","262144","52343  >  5201 [ACK] Seq=6103402 Ack=1 Win=262144 Len=1460"
"4645","6.698417","192.168.10.184","192.168.10.196","TCP","1514","173740","0.000000000","1460","262144","52343  >  5201 [ACK] Seq=6104862 Ack=1 Win=262144 Len=1460"
