"No.","Time","Source","Destination","Length","Protocol","TCP Delta","Sequence Number","TCP Segment Len","ACK","Calculated window size","Bytes in flight","Info"
"7851","9.409559","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10407482","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"7852","9.409559","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10408942","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"7853","9.409560","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10410402","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"7854","9.410781","192.168.10.196","192.168.10.184","54","TCP","0.001221000","1","0","10246882","212992","","5201  >  52343 [ACK] Seq=1 Ack=10246882 Win=212992 Len=0"
"7855","9.411002","192.168.10.184","192.168.10.196","1514","iPerf3","0.000221000","10411862","1460","1","262144","166440","52343  >  5201[BoundErrorUnreassembled Packet]"
"7856","9.411003","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10413322","1460","1","262144","167900","52343  >  5201[BoundErrorUnreassembled Packet]"
"7857","9.411003","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10414782","1460","1","262144","169360","52343  >  5201[BoundErrorUnreassembled Packet]"
"7858","9.411004","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10416242","1460","1","262144","170820","52343  >  5201[BoundErrorUnreassembled Packet]"
"7859","9.411005","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10417702","1460","1","262144","172280","52343  >  5201[BoundErrorUnreassembled Packet]"
"7860","9.411006","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10419162","1460","1","262144","173740","52343  >  5201[BoundErrorUnreassembled Packet]"
"7861","9.411006","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10420622","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"7862","9.411007","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10422082","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"7863","9.411008","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10423542","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"7864","9.411008","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10425002","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"7865","9.411009","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10426462","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"7866","9.411009","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10427922","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"7867","9.411010","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10429382","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"7868","9.411011","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10430842","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"7869","9.411012","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10432302","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"7870","9.411012","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10433762","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"7871","9.411013","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10435222","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"7872","9.411013","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10436682","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"7873","9.411014","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10438142","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"7874","9.411015","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10439602","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"7875","9.411015","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10441062","1460","1","262144","195640","52343  >  5201[BoundErrorUnreassembled Packet]"
"7876","9.411016","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10442522","1460","1","262144","197100","52343  >  5201[BoundErrorUnreassembled Packet]"
"7877","9.411017","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10443982","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"7878","9.411018","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10445442","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"7879","9.411018","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10446902","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"7880","9.411019","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10448362","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"7881","9.411020","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10449822","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"7882","9.411020","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10451282","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"7883","9.411021","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10452742","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"7884","9.411022","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10454202","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"7885","9.411022","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10455662","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"7886","9.411023","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10457122","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"7887","9.412836","192.168.10.196","192.168.10.184","54","TCP","0.001813000","1","0","10252722","212992","","5201  >  52343 [ACK] Seq=1 Ack=10252722 Win=212992 Len=0"
"7888","9.412959","192.168.10.184","192.168.10.196","1514","iPerf3","0.000123000","10458582","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"7889","9.412959","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10460042","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"7890","9.412960","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10461502","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"7891","9.412961","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10462962","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"7892","9.414103","192.168.10.196","192.168.10.184","54","TCP","0.001142000","1","0","10276082","212992","","5201  >  52343 [ACK] Seq=1 Ack=10276082 Win=212992 Len=0"
"7893","9.414314","192.168.10.184","192.168.10.196","1514","iPerf3","0.000211000","10464422","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"7894","9.414315","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10465882","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"7895","9.414316","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10467342","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"7896","9.414316","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10468802","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"7897","9.414317","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10470262","1460","1","262144","195640","52343  >  5201[BoundErrorUnreassembled Packet]"
"7898","9.414318","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10471722","1460","1","262144","197100","52343  >  5201[BoundErrorUnreassembled Packet]"
"7899","9.414318","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10473182","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"7900","9.414319","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10474642","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"7901","9.414320","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10476102","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"7902","9.414320","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10477562","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"7903","9.414321","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10479022","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"7904","9.414321","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10480482","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"7905","9.414322","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10481942","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"7906","9.414323","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10483402","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"7907","9.414324","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10484862","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"7908","9.414324","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10486322","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"7909","9.415351","192.168.10.196","192.168.10.184","54","TCP","0.001027000","1","0","10299442","212992","","5201  >  52343 [ACK] Seq=1 Ack=10299442 Win=212992 Len=0"
"7910","9.415517","192.168.10.184","192.168.10.196","1514","iPerf3","0.000166000","10487782","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"7911","9.415518","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10489242","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"7912","9.415518","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10490702","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"7913","9.415519","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10492162","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"7914","9.415520","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10493622","1460","1","262144","195640","52343  >  5201[BoundErrorUnreassembled Packet]"
"7915","9.415521","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10495082","1460","1","262144","197100","52343  >  5201[BoundErrorUnreassembled Packet]"
"7916","9.415521","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10496542","1460","1","262144","198560","52343  >  5201[BoundErrorUnreassembled Packet]"
"7917","9.415522","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10498002","1460","1","262144","200020","52343  >  5201[BoundErrorUnreassembled Packet]"
"7918","9.415522","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10499462","1460","1","262144","201480","52343  >  5201[BoundErrorUnreassembled Packet]"
"7919","9.415523","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10500922","1460","1","262144","202940","52343  >  5201[BoundErrorUnreassembled Packet]"
"7920","9.415524","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10502382","1460","1","262144","204400","52343  >  5201[BoundErrorUnreassembled Packet]"
"7921","9.415524","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10503842","1460","1","262144","205860","52343  >  5201[BoundErrorUnreassembled Packet]"
"7922","9.415525","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10505302","1460","1","262144","207320","52343  >  5201[BoundErrorUnreassembled Packet]"
"7923","9.415526","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10506762","1460","1","262144","208780","52343  >  5201[BoundErrorUnreassembled Packet]"
"7924","9.415526","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10508222","1460","1","262144","210240","52343  >  5201[BoundErrorUnreassembled Packet]"
"7925","9.415527","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10509682","1460","1","262144","211700","52343  >  5201[BoundErrorUnreassembled Packet]"
"7926","9.419090","192.168.10.196","192.168.10.184","54","TCP","0.003563000","1","0","10346162","212992","","5201  >  52343 [ACK] Seq=1 Ack=10346162 Win=212992 Len=0"
"7927","9.419359","192.168.10.184","192.168.10.196","1514","iPerf3","0.000269000","10511142","1460","1","262144","166440","52343  >  5201[BoundErrorUnreassembled Packet]"
"7928","9.419360","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10512602","1460","1","262144","167900","52343  >  5201[BoundErrorUnreassembled Packet]"
"7929","9.419361","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10514062","1460","1","262144","169360","52343  >  5201[BoundErrorUnreassembled Packet]"
"7930","9.419362","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10515522","1460","1","262144","170820","52343  >  5201[BoundErrorUnreassembled Packet]"
"7931","9.419362","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10516982","1460","1","262144","172280","52343  >  5201[BoundErrorUnreassembled Packet]"
"7932","9.419363","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10518442","1460","1","262144","173740","52343  >  5201[BoundErrorUnreassembled Packet]"
"7933","9.419364","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10519902","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"7934","9.419365","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10521362","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"7935","9.419365","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10522822","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"7936","9.419366","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10524282","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"7937","9.419367","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10525742","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"7938","9.419368","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10527202","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"7939","9.419368","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10528662","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"7940","9.419369","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10530122","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"7941","9.419369","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","10531582","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"7942","9.419370","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10533042","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"7943","9.419371","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","10534502","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
